"subID","trait","trialTotalT1","selfResp","outgroup","valence","desirability","category","interpersonal","observability","prevalence","clusterName","cluster","outDegree","inDegree","between","eigen","close","efficiency","transitivity","pageRank","Idx","inGsim","outGsim","inOutDiff"
60411,"Deep",75,4,"Not UCR","positive",5.438,1.326,3.444,3.947,4,"Knowledgeable",1,16,18,85.1256599128185,0.299829139840094,0.00377358490566038,0.609027777777778,0.28698752228164,0.0052283025257491,26,0.242704618519432,0.204753372630748,0.0379512458886837
60411,"Verbal",76,4,"Not UCR","positive",5.562,1.888,5.389,5.947,5.421,"Outgoing",4,9,13,36.876096075773,0.155994056215584,0.00347222222222222,0.75,0.298701298701299,0.0039575143803844,140,0.146281227506473,0.166096443880035,-0.0198152163735617
60411,"Humorous",77,4,"Not UCR","positive",5.75,1.409,5.222,5.684,5.105,"Outgoing",4,9,14,8.36958038350343,0.209861157581484,0.00340136054421769,0.944444444444444,0.359683794466403,0.00488832024243793,63,0.16636049172458,0.177675641596614,-0.0113151498720336
60411,"Self-controlled",78,4,"Not UCR","positive",6,1.998,3.333,4.789,4.789,"Level-headed",1,52,23,286.896111380732,0.418783012144723,0.00431034482758621,0.652966314731021,0.23027027027027,0.00520553808610247,113,0.330690420723434,0.314020874253364,0.0166695464700699
60411,"Economical",79,4,"Not UCR","positive",5.312,1.801,3.444,4.737,4.737,"Knowledgeable",1,6,10,10.5364730460196,0.162591364320794,0.00338983050847458,0.8,0.458333333333333,0.00350350695032403,34,0.173408683692732,0.149411830116009,0.0239968535767231
60411,"Reserved",80,4,"Not UCR","positive",4.625,1.59,3.833,5.316,4.368,"Level-headed",1,20,9,70.7284377153017,0.1760860248086,0.0036231884057971,0.710526315789474,0.278325123152709,0.00420768498247037,108,0.217783963434637,0.219739425538075,-0.00195546210343772
60411,"Fun",81,4,"Not UCR","positive",6.25,1.251,4.389,5,5.158,"Outgoing",4,23,17,195.078310557685,0.273068608171313,0.00371747211895911,0.664361001317523,0.206410256410256,0.00778522306470436,47,0.221789541088683,0.224210706119567,-0.00242116503088419
60411,"Cordial",82,4,"Not UCR","positive",5.938,1.853,5.778,5.211,4.684,"Respectful",2,17,26,123.441046102342,0.496646332568112,0.00387596899224806,0.751225490196078,0.292358803986711,0.00773738318444951,23,0.29489703368928,0.255760790890912,0.039136242798368
60411,"Quick-witted",83,4,"Not UCR","positive",5.75,1.736,5.333,5.474,4.389,"Outgoing",4,13,27,116.264877909061,0.425183804462489,0.00378787878787879,0.637179487179487,0.25,0.0093857628428914,103,0.250605651813827,0.211975400263887,0.0386302515499407
60411,"Flexible",84,5,"Not UCR","positive",5.75,1.263,4.667,5.053,5.053,"Respectful",2,30,23,316.180242884757,0.444586573662182,0.004,0.647126436781609,0.232946298984035,0.00897713547596173,43,0.290132895152282,0.264507109746936,0.0256257854053462
60411,"Industrious",85,3,"Not UCR","positive",5.688,1.625,3.722,4.105,4.158,"Knowledgeable",1,20,18,162.208701726503,0.267276367457907,0.00380228136882129,0.68859649122807,0.251778093883357,0.0054569558343032,64,0.251161532231843,0.22139045066974,0.0297710815621022
60411,"Considerate",86,5,"Not UCR","positive",6.25,1.629,6.111,5.632,5.158,"Respectful",2,29,31,180.79820124304,0.638310971542253,0.004,0.770935960591133,0.26271186440678,0.00820050334479712,19,0.31881741308937,0.268060878564223,0.0507565345251464
60411,"Punctual",87,6,"Not UCR","positive",5.875,1.944,4.5,5.053,4.474,"Knowledgeable",1,20,15,61.5069516247955,0.261067597053955,0.0037593984962406,0.728947368421053,0.327731092436975,0.00412122368344309,101,0.269588372948171,0.234824072286668,0.0347643006615028
60411,"Witty",88,4,"Not UCR","positive",5.938,1.9,5.222,5.211,3.684,"Outgoing",4,13,20,66.4219592992291,0.313465938347183,0.0037037037037037,0.777777777777778,0.25,0.00710876507397689,148,0.212812371327085,0.207338800310113,0.00547357101697182
60411,"Tough",89,5,"Not UCR","positive",5.438,0.728,3.944,4.632,4.632,"Knowledgeable",1,8,20,92.852616447181,0.275408073400152,0.00364963503649635,0.678571428571429,0.224867724867725,0.00764545977500523,131,0.191099800005481,0.185576889346661,0.00552291065882024
60411,"Gentle",90,4,"Not UCR","positive",5.562,1.417,4.778,4.842,4.526,"Respectful",2,25,21,194.442272759648,0.381916654953075,0.00387596899224806,0.695,0.218357487922705,0.00654409996264549,50,0.256003010094708,0.240344534016811,0.0156584760778969
60412,"Practical",1,6,"UCLA","positive",5.562,1.359,4.056,4.789,4.632,"Knowledgeable",1,36,23,266.124917177491,0.409671401284425,0.00404858299595142,0.683597883597884,0.249561659848042,0.00733530170457172,96,0.302251016123956,0.30030335149404,0.00194766462991619
60412,"Well-spoken",2,5,"UCLA","positive",5.75,2.304,5.611,5.947,4.579,"Thoughtful",3,18,19,161.246590619284,0.299631450616996,0.00381679389312977,0.696078431372549,0.258258258258258,0.00591019776448332,146,0.231756813301034,0.272085372187205,-0.0403285588861704
60412,"Unassuming",3,6,"UCLA","positive",5.125,1.741,4.167,4.263,4.368,"Thoughtful",3,10,61,258.75856421638,0.98319296871146,0.00436681222707424,0.744444444444444,0.222132796780684,0.01790429839578,133,0.336666702920996,0.287694664137831,0.0489720387831649
60412,"Orderly",4,4,"UCLA","positive",5.438,1.611,3.944,5.053,4.778,"Knowledgeable",1,21,23,120.203004600514,0.443977658919966,0.00392156862745098,0.629761904761905,0.305496828752643,0.00627675724165693,84,0.265849556113036,0.307903649695513,-0.0420540935824769
60412,"Verbal",5,3,"UCLA","positive",5.562,1.888,5.389,5.947,5.421,"Outgoing",4,9,13,36.876096075773,0.155994056215584,0.00347222222222222,0.75,0.298701298701299,0.0039575143803844,140,0.14364192688462,0.158020620749648,-0.0143786938650281
60412,"Comfortable",6,5,"UCLA","positive",6.188,1.125,4.333,5.158,5.158,"Respectful",2,9,41,177.539229545641,0.751018461348411,0.00403225806451613,0.46712962962963,0.280816326530612,0.014799397180028,12,0.317864276992646,0.254224651584761,0.0636396254078853
60412,"Stable",7,6,"UCLA","positive",6.25,1.417,4.222,5.211,5,"Level-headed",1,25,40,245.830769427642,0.695211210825393,0.00416666666666667,0.737777777777778,0.273557692307692,0.0101810170303627,123,0.348551780198213,0.345256702255936,0.00329507794227707
60412,"Versatile",8,5,"UCLA","positive",6.188,1.249,4.222,5,4.737,"Thoughtful",3,5,5,4.30905870665892,0.0840339356806751,0.00333333333333333,0.5,0.355555555555556,0.00209454592680244,141,0.119644808955347,0.112211680413011,0.00743312854233609
60412,"Self-sufficient",9,4,"UCLA","positive",6.062,1.801,3.167,5,5.053,"Knowledgeable",1,24,15,131.48179007005,0.233156777122406,0.00383141762452107,0.679951690821256,0.279352226720648,0.00533482269137793,115,0.236260797929786,0.279826351704063,-0.0435655537742773
60412,"Sentimental",10,3,"UCLA","positive",5.5,1.886,4.333,4.789,4.947,"Respectful",2,7,16,22.8177861780768,0.286397479610955,0.00350877192982456,0.928571428571429,0.268774703557312,0.00591624442302349,117,0.214238924077187,0.135430681929674,0.0788082421475135
60412,"Self-critical",11,4,"UCLA","positive",4.5,2.262,3.167,4.105,4.947,"Knowledgeable",1,12,11,37.0941636102678,0.179860134274557,0.00366300366300366,0.303030303030303,0.379446640316206,0.00279409367097313,114,0.20296237643703,0.225560337012224,-0.0225979605751943
60412,"Sincere",12,6,"UCLA","positive",6.25,1.74,5.333,4.526,5,"Respectful",2,30,36,375.115212598746,0.724167507655276,0.0040983606557377,0.742145593869732,0.236363636363636,0.0138986820669885,118,0.368601026705789,0.272662120837291,0.0959389058684977
60412,"Untiring",13,4,"UCLA","positive",5.625,1.741,3.333,3.842,3.368,"Knowledgeable",1,7,15,27.5202583730259,0.213621590259495,0.00359712230215827,0.880952380952381,0.298701298701299,0.00445391459815235,139,0.170941973285609,0.206165060996861,-0.0352230877112513
60412,"Casual",14,6,"UCLA","positive",5.75,1.348,4.722,4.842,5.211,"Respectful",2,8,24,75.932024546072,0.402327439291237,0.00371747211895911,0.663690476190476,0.256048387096774,0.0102952793129753,5,0.256788319932596,0.190375126625928,0.0664131933066684
60412,"Level-headed",15,5,"UCLA","positive",6,1.73,3.944,4.737,4.368,"Level-headed",1,56,17,266.185216711998,0.368734471964289,0.00427350427350427,0.661904761904762,0.222602739726027,0.00549205199161717,70,0.318006525778494,0.322896437567607,-0.00488991178911374
60412,"Humble",16,6,"UCLA","positive",6.062,1.622,4.833,5.684,4.579,"Respectful",2,19,27,134.867637653457,0.516096747315697,0.00396825396825397,0.713450292397661,0.323671497584541,0.00831273347862267,62,0.342953747657424,0.242733787436606,0.100219960220818
60412,"Industrious",17,5,"UCLA","positive",5.688,1.625,3.722,4.105,4.158,"Knowledgeable",1,20,18,162.208701726503,0.267276367457907,0.00380228136882129,0.68859649122807,0.251778093883357,0.0054569558343032,64,0.212552384941398,0.273225720229974,-0.0606733352885762
60412,"Normal",18,6,"UCLA","positive",5.5,1.249,4.222,4.842,5.211,"Thoughtful",3,13,15,57.1555845541301,0.254210304869962,0.00371747211895911,0.361111111111111,0.28042328042328,0.00460976923684373,81,0.239803353850065,0.215529931404414,0.0242734224456516
60412,"Courageous",19,4,"UCLA","positive",6.062,1.249,4.611,4.842,4.222,"Thoughtful",3,18,15,136.658337454207,0.227569757912164,0.00378787878787879,0.62363834422658,0.272727272727273,0.00584897813908511,24,0.245310643009862,0.215636943259785,0.0296736997500774
60412,"Disciplined",20,4,"UCLA","positive",5.625,1.6,4.222,5.211,4.842,"Knowledgeable",1,39,19,181.411526482042,0.289616226145735,0.00401606425702811,0.728520017993702,0.252873563218391,0.00557105775477655,32,0.26543221641813,0.327845728735249,-0.0624135123171184
60412,"Polished",21,4,"UCLA","positive",5.375,1.51,3.667,4.474,4.158,"Level-headed",1,22,40,394.878839882038,0.71049199340781,0.00411522633744856,0.602092352092352,0.200423056583818,0.0152423024532607,94,0.272845740980783,0.303804735271434,-0.0309589942906505
60412,"Ethical",22,6,"UCLA","positive",5.875,1.693,4.889,4.684,5.158,"Respectful",2,25,38,279.109641266398,0.689805185224691,0.00411522633744856,0.680833333333333,0.248847926267281,0.0113338164982616,37,0.351880402422387,0.266216675124088,0.085663727298299
60412,"Frank",23,4,"UCLA","positive",5.125,1.741,5.167,5.105,4.421,"Thoughtful",3,20,11,112.946796588681,0.154999071244628,0.00374531835205993,0.67280701754386,0.243010752688172,0.00422416809416604,45,0.234637782742882,0.238050816293366,-0.00341303355048414
60412,"Funny",24,6,"UCLA","positive",5.812,1.228,5.5,5.632,4.842,"Outgoing",4,18,27,155.450878538361,0.44286306465654,0.00381679389312977,0.730936819172113,0.247474747474747,0.0105079537052584,48,0.267312031276154,0.223320452531224,0.0439915787449306
60412,"Open-minded",25,6,"UCLA","positive",5.75,1.786,5,4.737,4.947,"Thoughtful",3,36,20,293.97514162599,0.384967910049679,0.00401606425702811,0.612566137566138,0.196103896103896,0.0068964810996592,82,0.300489516975411,0.263898944478557,0.0365905724968535
60412,"Considerate",26,6,"UCLA","positive",6.25,1.629,6.111,5.632,5.158,"Respectful",2,29,31,180.79820124304,0.638310971542253,0.004,0.770935960591133,0.26271186440678,0.00820050334479712,19,0.365718568454371,0.252176178831799,0.113542389622572
60412,"Passionate",27,4,"UCLA","positive",5.75,1.391,5,5.474,4.684,"Thoughtful",3,29,5,78.1252230296896,0.0835928790648008,0.00378787878787879,0.591748768472906,0.238859180035651,0.00277263532578684,88,0.243342079327038,0.222536224731527,0.0208058545955112
60412,"Communicative",28,5,"UCLA","positive",5.6,1.801,6.056,5.684,5.158,"Outgoing",4,20,13,132.852761457504,0.20883634924032,0.003690036900369,0.664035087719298,0.234848484848485,0.00495894733635368,13,0.205213125126637,0.219589978273299,-0.0143768531466621
60412,"Clear-headed",29,5,"UCLA","positive",6.562,1.649,4.222,5.211,4.737,"Knowledgeable",1,29,54,534.857897220578,0.830608365580598,0.0043859649122807,0.694991789819376,0.194828092859242,0.0124472543722336,10,0.325584849566442,0.334731247889202,-0.00914639832276049
60412,"Sophisticated",30,5,"UCLA","positive",5.5,1.536,4.167,5.368,4.053,"Level-headed",1,11,33,134.41247452084,0.569592200496545,0.00395256916996047,0.739393939393939,0.274841437632135,0.010989201583935,122,0.255342552565235,0.294678726294303,-0.0393361737290679
60412,"Warm",31,6,"UCLA","positive",6.25,1.176,5.444,5.368,5.105,"Respectful",2,13,48,185.791268833713,1,0.00413223140495868,0.769230769230769,0.33551912568306,0.0175326553413927,142,0.376030123325774,0.265534353950274,0.110495769375501
60412,"Generous",32,5,"UCLA","positive",6.312,1.32,5.389,4.947,4.632,"Respectful",2,18,36,153.19614652761,0.721274766209497,0.00398406374501992,0.71078431372549,0.283717679944095,0.0107343334547056,49,0.355037538150849,0.25579472769257,0.099242810458279
60412,"Compassionate",33,5,"UCLA","positive",6.25,1.49,5.5,5.158,5.167,"Respectful",2,19,30,106.033488361386,0.570965120636685,0.00390625,0.752436647173489,0.273809523809524,0.00892628958246295,14,0.338449870500736,0.221974751429252,0.116475119071484
60412,"Clean-cut",34,NA,"UCLA","positive",5.562,2.166,2.944,4.842,4.842,"Level-headed",1,3,11,4.80998700253689,0.221821524550868,0.00340136054421769,0.833333333333333,0.428571428571429,0.00385185555356201,9,0.145257873263559,0.167517948551738,-0.0222600752881789
60412,"Sociable",35,4,"UCLA","positive",6.125,1.409,6,5.474,5.579,"Outgoing",4,23,25,262.580215450082,0.390649155721686,0.00386100386100386,0.704545454545454,0.237588652482269,0.00988090268504445,121,0.272850073017757,0.231447122949902,0.0414029500678546
60412,"Clever",36,5,"UCLA","positive",6,1.921,4.278,5.053,4.211,"Thoughtful",3,17,22,97.8796641900356,0.388626817912431,0.00383141762452107,0.736519607843137,0.300944669365722,0.00599907702181784,11,0.265120936920181,0.278531545094694,-0.0134106081745128
60412,"Moral",37,5,"UCLA","positive",6.438,1.586,4.333,4.421,4.526,"Respectful",2,27,41,342.912302645313,0.748606848138984,0.00425531914893617,0.729819563152896,0.257243195785777,0.0120572462315559,77,0.359251982301677,0.302519132235615,0.0567328500660614
60412,"Enthusiastic",38,4,"UCLA","positive",6.062,1.6,4.667,5.579,5,"Outgoing",4,12,27,201.299972850007,0.394137553668214,0.00381679389312977,0.577020202020202,0.209176788124157,0.00853540809683583,36,0.230716878712066,0.223871756549337,0.00684512216272898
60412,"Honest",39,4,"UCLA","positive",5.938,2.32,5.833,5,4.947,"Respectful",2,23,13,52.6596905077157,0.235155969499749,0.00374531835205993,0.760210803689065,0.284126984126984,0.00365832318464712,60,0.289064286437111,0.217291383574703,0.0717729028624074
60412,"Subtle",40,6,"UCLA","positive",5.312,1.505,4.333,4.105,3.789,"Level-headed",1,6,18,32.523813696996,0.303454661956391,0.00366300366300366,0.755555555555556,0.394927536231884,0.00599447914366832,127,0.220482053587856,0.239260740906847,-0.0187786873189906
60412,"Natural",41,6,"UCLA","positive",5.625,1.455,4.167,4.789,4.895,"Thoughtful",3,10,9,27.0116525644735,0.14279047663039,0.00357142857142857,0.433333333333333,0.245614035087719,0.00235283062895716,78,0.200492561571099,0.163583141193238,0.0369094203778607
60412,"Respectful",42,6,"UCLA","positive",6.375,1.551,5.667,5.316,5.158,"Respectful",2,54,33,451.568615859838,0.686888443405123,0.00427350427350427,0.702422548334498,0.18925421010425,0.00976466561258051,110,0.38525186783569,0.312248103604572,0.0730037642311179
60412,"Conscientious",43,NA,"UCLA","positive",5.938,1.704,4.889,4.684,4.105,"Level-headed",1,17,19,68.3888903375529,0.411361150283678,0.00383141762452107,0.686274509803922,0.403174603174603,0.00532229089254728,18,0.307575246322637,0.280124624037659,0.0274506222849787
60412,"Peaceful",44,6,"UCLA","positive",6.438,1.057,4.389,5.421,4.895,"Respectful",2,44,25,315.61754184418,0.539824365931929,0.004149377593361,0.680761099365751,0.225063938618926,0.00766040655559382,89,0.363102510325505,0.284929419915101,0.0781730904104034
60412,"Perfectionistic",45,5,"UCLA","positive",4.25,2.033,3.889,5.316,3.737,"Knowledgeable",1,22,34,198.824880761021,0.522144230843579,0.00398406374501992,0.725829725829726,0.233116883116883,0.008942663493361,90,0.235723082953756,0.311954953996991,-0.0762318710432343
60412,"Skillful",46,6,"UCLA","positive",6.125,1.237,3.444,4.632,4.842,"Knowledgeable",1,27,18,107.130483396343,0.296317455919381,0.00390625,0.704178537511871,0.268686868686869,0.00443144846127314,119,0.269469682320214,0.303508206134005,-0.0340385238137912
60412,"Calm",47,6,"UCLA","positive",6.25,1.453,4.389,5.526,4.947,"Thoughtful",3,35,28,405.691045694558,0.46867151023706,0.00403225806451613,0.700840336134454,0.18484383000512,0.010118780136895,3,0.318878968370793,0.268309056813813,0.0505699115569795
60412,"Nice",48,6,"UCLA","positive",6.25,1.519,5.611,5,5.053,"Respectful",2,29,32,270.035337036305,0.642962521592631,0.00403225806451613,0.729885057471264,0.244808743169399,0.0101178156081194,80,0.345479173820964,0.241629881954119,0.103849291866846
60412,"Thrifty",49,5,"UCLA","positive",5.067,1.839,2.944,4.421,4.263,"Knowledgeable",1,5,17,29.6955071688828,0.320559145066182,0.00357142857142857,0.75,0.367965367965368,0.00572681744519254,130,0.202487762651693,0.211618098853326,-0.00913033620163345
60412,"Experienced",50,4,"UCLA","positive",6.062,1.463,3.5,4.947,4.789,"Knowledgeable",1,16,16,65.1830028697571,0.264184586884241,0.00371747211895911,0.7125,0.268145161290323,0.00478812768556461,38,0.215651983351625,0.256216882658095,-0.0405648993064706
60412,"Fair",51,6,"UCLA","positive",6.188,1.404,5,4.684,4.789,"Respectful",2,26,16,57.6600141084971,0.327225164637839,0.00384615384615385,0.796410256410256,0.344947735191638,0.00430367121754567,40,0.346509552933302,0.248905343274066,0.0976042096592367
60412,"Prideful",52,6,"UCLA","positive",4.312,1.853,3.833,4.737,5.263,"Thoughtful",3,7,11,34.9814731207201,0.139809296496503,0.00359712230215827,0.73015873015873,0.287581699346405,0.00430504419151024,98,0.163233957278546,0.195767800796245,-0.0325338435176991
60412,"Composed",53,6,"UCLA","positive",5.812,1.704,4.611,5.368,5.053,"Level-headed",1,25,14,78.4147241535696,0.250439887182731,0.00378787878787879,0.745,0.311740890688259,0.00404913050753292,15,0.264402737893981,0.274762469371637,-0.0103597314776557
60412,"Self-controlled",54,7,"UCLA","positive",6,1.998,3.333,4.789,4.789,"Level-headed",1,52,23,286.896111380732,0.418783012144723,0.00431034482758621,0.652966314731021,0.23027027027027,0.00520553808610247,113,0.318889986675082,0.334748340863321,-0.0158583541882392
60412,"Lenient",55,NA,"UCLA","positive",5.375,1.326,4.722,5,4.316,"Respectful",2,10,17,27.4326067314081,0.31505850161319,0.00363636363636364,0.737037037037037,0.401709401709402,0.00505426259407404,69,0.280439944226349,0.171693860906551,0.108746083319798
60412,"Mathematical",56,5,"UCLA","positive",4.75,1.749,2.056,4.158,3.684,"Knowledgeable",1,11,40,75.8165344398818,0.658936656074996,0.00396825396825397,0.863636363636364,0.313725490196078,0.0101378487750132,74,0.260645519464301,0.324030009554839,-0.0633844900905386
60412,"Fearless",57,4,"UCLA","positive",5.625,1.618,3.889,4.684,3.684,"Thoughtful",3,4,15,30.6414206909766,0.254102813875469,0.003584229390681,0.833333333333333,0.315789473684211,0.00556336092334329,42,0.181317601882894,0.172714832233422,0.00860276964947118
60412,"Cordial",58,6,"UCLA","positive",5.938,1.853,5.778,5.211,4.684,"Respectful",2,17,26,123.441046102342,0.496646332568112,0.00387596899224806,0.751225490196078,0.292358803986711,0.00773738318444951,23,0.319581322933644,0.256932694195437,0.0626486287382069
60412,"Philosophical",59,5,"UCLA","positive",5.25,1.312,4.176,4.368,3.789,"Knowledgeable",1,16,13,76.5414977148385,0.250282868738651,0.00367647058823529,0.618055555555556,0.278325123152709,0.00450247671341388,93,0.198152829953527,0.230712240692547,-0.0325594107390202
60412,"Outspoken",60,3,"UCLA","positive",5.438,1.539,5.556,5.263,5.316,"Outgoing",4,23,6,59.2344362173084,0.0703570858371651,0.0036231884057971,0.682806324110672,0.253694581280788,0.0026771078680561,87,0.165095237947387,0.183344220097898,-0.018248982150511
60412,"Knowledgeable",61,5,"UCLA","positive",6.25,1.576,3.778,4.789,4.611,"Knowledgeable",1,56,27,569.864232677544,0.503065069335786,0.00431034482758621,0.657034632034632,0.178372024684102,0.0096179971567981,68,0.311232715019295,0.338595197740561,-0.027362482721266
60412,"Giving",62,5,"UCLA","positive",6.125,1.219,5.444,4.895,5,"Respectful",2,16,21,83.2578894684521,0.419818030661916,0.00378787878787879,0.695833333333333,0.328828828828829,0.00679144175643513,51,0.301656998268351,0.199279941367642,0.102377056900709
60412,"Benevolent",63,5,"UCLA","positive",5.938,1.906,4.833,4.316,4.368,"Respectful",2,12,16,53.756371241599,0.376244425504286,0.00363636363636364,0.810606060606061,0.349206349206349,0.0054464204348356,2,0.283986465574256,0.176462320529487,0.10752414504477
60412,"Friendly",64,6,"UCLA","positive",6.562,1.944,6.167,5.684,5.526,"Respectful",2,54,20,337.523336288513,0.368501838393266,0.00434782608695652,0.67912881434894,0.253239540910774,0.00590658218413648,46,0.370446928069152,0.290060895618018,0.0803860324511345
60412,"Respectable",65,5,"UCLA","positive",6.188,1.131,5.333,5.316,4.842,"Thoughtful",3,46,26,351.264244315982,0.521046148294945,0.00427350427350427,0.679549114331723,0.238262910798122,0.00686955385707386,109,0.358527257649913,0.321497512718214,0.0370297449316994
60412,"Economical",66,4,"UCLA","positive",5.312,1.801,3.444,4.737,4.737,"Knowledgeable",1,6,10,10.5364730460196,0.162591364320794,0.00338983050847458,0.8,0.458333333333333,0.00350350695032403,34,0.149171693633455,0.186417738448407,-0.0372460448149521
60412,"Elegant",67,3,"UCLA","positive",5.188,1.197,4,5.421,3.579,"Level-headed",1,5,18,26.1614709804237,0.384286587923198,0.00359712230215827,0.783333333333333,0.383399209486166,0.00761332305849378,35,0.187338361995418,0.223034900928311,-0.0356965389328934
60412,"Flexible",68,5,"UCLA","positive",5.75,1.263,4.667,5.053,5.053,"Respectful",2,30,23,316.180242884757,0.444586573662182,0.004,0.647126436781609,0.232946298984035,0.00897713547596173,43,0.319360792798055,0.250784932783744,0.0685758600143113
60412,"Contemplative",69,NA,"UCLA","positive",5.438,1.944,4.056,4.526,4.474,"Knowledgeable",1,16,5,7.56573127842254,0.0907498258370575,0.003584229390681,0.702777777777778,0.471428571428571,0.00173825718886824,21,0.196341342431064,0.198799890505623,-0.00245854807455886
60412,"Realistic",70,5,"UCLA","positive",5.875,1.906,3.722,4.579,4.737,"Knowledgeable",1,24,14,115.630913550945,0.275830015076617,0.00383141762452107,0.63798309178744,0.28022759601707,0.00473443133865472,106,0.261388977637285,0.250974918972836,0.0104140586644484
60412,"Concise",71,5,"UCLA","positive",5.375,1.724,4.167,4.368,4.105,"Knowledgeable",1,14,10,24.5038805121093,0.189339627858646,0.00355871886120996,0.756410256410256,0.438405797101449,0.00339097480256303,16,0.193623399983188,0.234065921456315,-0.0404425214731276
60412,"Gentle",72,6,"UCLA","positive",5.562,1.417,4.778,4.842,4.526,"Respectful",2,25,21,194.442272759648,0.381916654953075,0.00387596899224806,0.695,0.218357487922705,0.00654409996264549,50,0.287745989729434,0.219596192633808,0.0681497970956252
60412,"Democratic",73,5,"UCLA","positive",5.5,1.437,4.556,4.474,4.632,"Level-headed",1,11,25,87.1900327140608,0.414664954255615,0.00381679389312977,0.630909090909091,0.282539682539683,0.00612415244800623,29,0.26991987844954,0.248887938416885,0.0210319400326558
60412,"Straightforward",74,4,"UCLA","positive",5.688,1.795,5.333,5.105,4.789,"Knowledgeable",1,20,22,185.020326235597,0.295615866042759,0.00390625,0.712280701754386,0.249709639953542,0.00690122020392724,125,0.241999357508438,0.257704914120344,-0.0157055566119062
60412,"Mature",75,5,"UCLA","positive",6.062,1.6,4.444,5.211,4.895,"Level-headed",1,25,26,186.578624767451,0.516147502404439,0.00396825396825397,0.695555555555556,0.258823529411765,0.00691718470863504,75,0.301497897962556,0.305783634200169,-0.00428573623761258
60412,"Dependable",76,5,"UCLA","positive",6.125,1.616,5.167,5.263,4.842,"Level-headed",1,30,15,121.23074415365,0.255005314805772,0.00389105058365759,0.697318007662835,0.27979797979798,0.00396175564882987,30,0.28649665490094,0.298919409552144,-0.0124227546512038
60412,"Optimistic",77,5,"UCLA","positive",5.938,1.833,5,5.263,5,"Thoughtful",3,13,17,160.553074676941,0.259925085186785,0.00371747211895911,0.636752136752137,0.222988505747126,0.00414103453916049,83,0.220558741792401,0.236095497561937,-0.0155367557695364
60412,"Prudent",78,NA,"UCLA","positive",5.75,1.919,4,4.158,3.947,"Knowledgeable",1,12,11,28.4604329206308,0.158395765591052,0.00357142857142857,0.792929292929293,0.379446640316206,0.00286705923734194,100,0.198066470819259,0.227019880028888,-0.0289534092096288
60412,"Precise",79,5,"UCLA","positive",5.625,1.967,3.556,4.789,4.263,"Knowledgeable",1,31,30,342.765073455576,0.552330062971708,0.004,0.687455197132616,0.203825136612022,0.0116020140850899,97,0.252240908555633,0.318300545068015,-0.0660596365123817
60412,"Witty",80,6,"UCLA","positive",5.938,1.9,5.222,5.211,3.684,"Outgoing",4,13,20,66.4219592992291,0.313465938347183,0.0037037037037037,0.777777777777778,0.25,0.00710876507397689,148,0.207027613307166,0.215478460997334,-0.00845084769016788
60412,"Persistent",81,4,"UCLA","positive",5.875,1.543,4.111,5.053,4.579,"Knowledgeable",1,36,28,498.944710670319,0.449481151709586,0.0040983606557377,0.629100529100529,0.175099206349206,0.00939256251880555,92,0.248087329255489,0.28762650147592,-0.0395391722204308
60412,"Quick-witted",82,6,"UCLA","positive",5.75,1.736,5.333,5.474,4.389,"Outgoing",4,13,27,116.264877909061,0.425183804462489,0.00378787878787879,0.637179487179487,0.25,0.0093857628428914,103,0.237092407676061,0.244020327557683,-0.00692791988162267
60412,"Innocent",83,4,"UCLA","positive",5.125,1.7,3.056,4.842,4.316,"Respectful",2,17,32,207.948827837479,0.60919798692766,0.00389105058365759,0.646446078431373,0.21343537414966,0.0116770184214623,65,0.3160970417123,0.240956839319655,0.0751402023926454
60412,"Capable",84,6,"UCLA","positive",6.25,1.197,4.167,5.105,5.105,"Knowledgeable",1,31,20,171.842091467649,0.361612805722546,0.00396825396825397,0.701433691756272,0.276862745098039,0.00566869409862273,4,0.281317780298574,0.32974420365016,-0.0484264233515856
60412,"Healthy",85,5,"UCLA","positive",6.188,1.873,3.611,5,4.895,"Thoughtful",3,6,7,19.3440739896768,0.117496593811046,0.00350877192982456,0.233333333333333,0.179487179487179,0.00302509733597523,58,0.125596618761605,0.156745409967517,-0.031148791205912
60412,"Persevering",86,NA,"UCLA","positive",5.812,1.724,3.556,4.737,4.895,"Knowledgeable",1,32,14,132.459646922014,0.223930975297283,0.00390625,0.651545698924731,0.232850241545894,0.00438246483171956,91,0.2440156397136,0.285853232971827,-0.0418375932582271
60412,"Purposeful",87,5,"UCLA","positive",6,1.453,3.944,4.263,4.842,"Knowledgeable",1,28,37,449.47855784533,0.541196078807365,0.00416666666666667,0.698412698412698,0.217307692307692,0.0107428394843968,102,0.268009324772151,0.321016113236076,-0.0530067884639249
60412,"Extraverted",88,4,"UCLA","positive",5.562,1.7,5.389,5.789,5.053,"Outgoing",4,5,23,31.311207941617,0.340930789552028,0.003584229390681,0.9,0.285714285714286,0.0069361976529027,39,0.196446812176511,0.202739984375643,-0.00629317219913292
60412,"Dignified",89,5,"UCLA","positive",6.062,1.698,4.444,5,3.579,"Level-headed",1,10,51,199.920747050272,0.944180743723627,0.00416666666666667,0.692592592592593,0.286885245901639,0.0169972009984526,31,0.300275464457037,0.336272540241531,-0.0359970757844938
